,HURTO A ENTIDADES COMERCIALES,HURTO A PERSONAS,LESIONES CULPOSAS (EN ACCIDENTE DE TRANSITO),HURTO A RESIDENCIAS,LESIONES PERSONALES,HURTO A MOTOCICLETAS,HOMICIDIO CULPOSO (EN ACCIDENTE DE TRÁNSITO),EXTORSIÓN,VIOLENCIA INTRAFAMILIAR,HOMICIDIO,HURTO A AUTOMOTORES,LESIONES CULPOSAS,ACTO SEXUAL VIOLENTO,ACCESO CARNAL VIOLENTO,ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,FEMINICIDIO,HURTO A ABIGEATO,ACTOS SEXUALES CON MENOR DE 14 AÑOS,ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON PERSONA EN INCAPACIDAD DE RESISTIR,LESIONES PERSONALES (CIRCUNSTANCIAS DE AGRAVACIÓN),ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ACOSO SEXUAL,UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,PORNOGRAFÍA CON MENORES,VICTIMA_POINT,GENERO_VICTIMA,EDAD_VICTIMA,COMUNA,UNIDAD_ESPACIAL
4415,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 26.0, NOR ORIENTAL, EL PLAN",FEMENINO,26.0,NOR ORIENTAL,EL PLAN
4416,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, NOR ORIENTAL, EL PLAN",FEMENINO,21.0,NOR ORIENTAL,EL PLAN
4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 48.0, NOR ORIENTAL, EL PLAN",MASCULINO,48.0,NOR ORIENTAL,EL PLAN
4418,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 40.0, NOR ORIENTAL, EL PLAN",MASCULINO,40.0,NOR ORIENTAL,EL PLAN
4419,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 23.0, NOR ORIENTAL, EL PLAN",MASCULINO,23.0,NOR ORIENTAL,EL PLAN
4420,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 19.0, NOR ORIENTAL, EL PLAN",MASCULINO,19.0,NOR ORIENTAL,EL PLAN
4421,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 24.0, NOR ORIENTAL, EL ROSAL",FEMENINO,24.0,NOR ORIENTAL,EL ROSAL
4422,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 41.0, NOR ORIENTAL, EL TEJAR",MASCULINO,41.0,NOR ORIENTAL,EL TEJAR
4423,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 8.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,8.0,NOR ORIENTAL,ESPERANZA I
4424,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 56.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,56.0,NOR ORIENTAL,ESPERANZA I
4425,0.0,7.142857142857142,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 24.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,24.0,NOR ORIENTAL,ESPERANZA I
4426,0.0,3.571428571428571,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 18.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,18.0,NOR ORIENTAL,ESPERANZA I
4427,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 19.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,19.0,NOR ORIENTAL,ESPERANZA I
4428,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 22.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,22.0,NOR ORIENTAL,ESPERANZA I
4429,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 40.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,40.0,NOR ORIENTAL,ESPERANZA I
4430,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 25.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,25.0,NOR ORIENTAL,ESPERANZA I
4431,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 16.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,16.0,NOR ORIENTAL,ESPERANZA I
4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 69.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,69.0,NOR ORIENTAL,ESPERANZA I
4433,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 47.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,47.0,NOR ORIENTAL,ESPERANZA I
4434,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 21.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,21.0,NOR ORIENTAL,ESPERANZA I
4435,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 26.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,26.0,NOR ORIENTAL,ESPERANZA I
4436,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 40.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,40.0,NOR ORIENTAL,ESPERANZA I
4437,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 42.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,42.0,NOR ORIENTAL,ESPERANZA I
4438,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 69.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,69.0,NOR ORIENTAL,ESPERANZA I
4439,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 9.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,9.0,NOR ORIENTAL,ESPERANZA I
4440,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 19.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,19.0,NOR ORIENTAL,ESPERANZA I
4441,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 50.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,50.0,NOR ORIENTAL,ESPERANZA I
4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 39.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,39.0,NOR ORIENTAL,ESPERANZA I
4443,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 23.0, NOR ORIENTAL, ESPERANZA I",MASCULINO,23.0,NOR ORIENTAL,ESPERANZA I
4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 22.0, NOR ORIENTAL, ESPERANZA I",FEMENINO,22.0,NOR ORIENTAL,ESPERANZA I
4445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 35.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,35.0,NOR ORIENTAL,ESPERANZA II
4446,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 20.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,20.0,NOR ORIENTAL,ESPERANZA II
4447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 72.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,72.0,NOR ORIENTAL,ESPERANZA II
4448,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 33.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,33.0,NOR ORIENTAL,ESPERANZA II
4449,0.0,1.7241379310344829,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 22.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,22.0,NOR ORIENTAL,ESPERANZA II
4450,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 25.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,25.0,NOR ORIENTAL,ESPERANZA II
4451,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,23.0,NOR ORIENTAL,ESPERANZA II
4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 61.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,61.0,NOR ORIENTAL,ESPERANZA II
4453,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 24.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,24.0,NOR ORIENTAL,ESPERANZA II
4454,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 37.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,37.0,NOR ORIENTAL,ESPERANZA II
4455,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 30.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,30.0,NOR ORIENTAL,ESPERANZA II
4456,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 15.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,15.0,NOR ORIENTAL,ESPERANZA II
4457,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 44.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,44.0,NOR ORIENTAL,ESPERANZA II
4458,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 20.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,20.0,NOR ORIENTAL,ESPERANZA II
4459,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 16.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,16.0,NOR ORIENTAL,ESPERANZA II
4460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 18.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,18.0,NOR ORIENTAL,ESPERANZA II
4461,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 42.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,42.0,NOR ORIENTAL,ESPERANZA II
4462,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,36.0,NOR ORIENTAL,ESPERANZA II
4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 41.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,41.0,NOR ORIENTAL,ESPERANZA II
4464,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,21.0,NOR ORIENTAL,ESPERANZA II
4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 27.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,27.0,NOR ORIENTAL,ESPERANZA II
4466,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,46.0,NOR ORIENTAL,ESPERANZA II
4467,0.0,1.7241379310344829,1.7241379310344829,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 21.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,21.0,NOR ORIENTAL,ESPERANZA II
4468,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 14.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,14.0,NOR ORIENTAL,ESPERANZA II
4469,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 31.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,31.0,NOR ORIENTAL,ESPERANZA II
4470,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 64.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,64.0,NOR ORIENTAL,ESPERANZA II
4471,0.0,1.7241379310344829,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 19.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,19.0,NOR ORIENTAL,ESPERANZA II
4472,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 28.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,28.0,NOR ORIENTAL,ESPERANZA II
4473,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 26.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,26.0,NOR ORIENTAL,ESPERANZA II
4474,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 48.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,48.0,NOR ORIENTAL,ESPERANZA II
4475,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 43.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,43.0,NOR ORIENTAL,ESPERANZA II
4476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 40.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,40.0,NOR ORIENTAL,ESPERANZA II
4477,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 22.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,22.0,NOR ORIENTAL,ESPERANZA II
4478,0.0,1.7241379310344829,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 39.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,39.0,NOR ORIENTAL,ESPERANZA II
4479,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 24.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,24.0,NOR ORIENTAL,ESPERANZA II
4480,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 40.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,40.0,NOR ORIENTAL,ESPERANZA II
4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 66.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,66.0,NOR ORIENTAL,ESPERANZA II
4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 56.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,56.0,NOR ORIENTAL,ESPERANZA II
4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 19.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,19.0,NOR ORIENTAL,ESPERANZA II
4484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 70.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,70.0,NOR ORIENTAL,ESPERANZA II
4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 17.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,17.0,NOR ORIENTAL,ESPERANZA II
4486,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 34.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,34.0,NOR ORIENTAL,ESPERANZA II
4487,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 34.0, NOR ORIENTAL, ESPERANZA II",MASCULINO,34.0,NOR ORIENTAL,ESPERANZA II
4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 41.0, NOR ORIENTAL, ESPERANZA II",FEMENINO,41.0,NOR ORIENTAL,ESPERANZA II
4489,0.0,2.2222222222222223,2.2222222222222223,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 44.0, NOR ORIENTAL, ESPERANZA III",MASCULINO,44.0,NOR ORIENTAL,ESPERANZA III
4490,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 25.0, NOR ORIENTAL, ESPERANZA III",FEMENINO,25.0,NOR ORIENTAL,ESPERANZA III
4491,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 32.0, NOR ORIENTAL, ESPERANZA III",FEMENINO,32.0,NOR ORIENTAL,ESPERANZA III
4492,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 14.0, NOR ORIENTAL, ESPERANZA III",MASCULINO,14.0,NOR ORIENTAL,ESPERANZA III
4493,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 34.0, NOR ORIENTAL, ESPERANZA III",MASCULINO,34.0,NOR ORIENTAL,ESPERANZA III
